4,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,19,ms delay.
2,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,44,ms delay.
4,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,16,ms delay.
2,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,17,ms delay.
10,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,81,ms delay.
12,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,103,ms delay.
10,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,18,ms delay.
12,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,17,ms delay.
11,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,145,ms delay.
11,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,19,ms delay.
7,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,200,ms delay.
7,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,17,ms delay.
9,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,252,ms delay.
6,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,279,ms delay.
9,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,15,ms delay.
6,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,13,ms delay.
14,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,315,ms delay.
3,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,336,ms delay.
14,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,17,ms delay.
13,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,360,ms delay.
3,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,17,ms delay.
13,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,14,ms delay.
